temperature_2m,relative_humidity_2m,surface_pressure,precipitation,wind_speed_10m,datetime
26.2,64,944.5,0.0,2.0,2026-06-23 07:00:00
28.7,54,945.0,0.0,0.9,2026-06-23 08:00:00
30.8,47,945.1,0.0,1.5,2026-06-23 09:00:00
32.4,42,945.0,0.0,4.0,2026-06-23 10:00:00
33.5,35,944.9,0.1,3.9,2026-06-23 11:00:00
34.0,33,944.2,0.1,5.1,2026-06-23 12:00:00
34.4,33,943.3,0.4,7.3,2026-06-23 13:00:00
34.6,33,942.5,0.2,9.0,2026-06-23 14:00:00
34.7,33,942.1,0.0,8.3,2026-06-23 15:00:00
34.6,33,941.6,0.0,6.9,2026-06-23 16:00:00
34.9,32,940.8,0.0,6.2,2026-06-23 17:00:00
33.8,38,940.5,0.0,6.0,2026-06-23 18:00:00
31.5,49,940.3,0.0,5.8,2026-06-23 19:00:00
29.7,57,940.4,0.0,4.3,2026-06-23 20:00:00
29.2,56,941.0,0.0,4.2,2026-06-23 21:00:00
28.3,61,941.2,0.0,3.2,2026-06-23 22:00:00
29.1,60,941.2,0.0,0.9,2026-06-23 23:00:00
28.0,61,941.4,0.0,1.7,2026-06-24 00:00:00
27.7,59,941.9,0.0,2.3,2026-06-24 01:00:00
27.3,57,941.8,0.0,5.2,2026-06-24 02:00:00
26.5,60,941.8,0.0,6.0,2026-06-24 03:00:00
25.9,62,942.2,0.0,8.1,2026-06-24 04:00:00
26.3,64,942.5,0.0,6.7,2026-06-24 05:00:00
26.6,62,943.2,0.0,8.7,2026-06-24 06:00:00
28.2,60,943.9,0.0,8.0,2026-06-24 07:00:00
30.0,52,944.5,0.0,7.9,2026-06-24 08:00:00
31.8,47,945.0,0.0,7.7,2026-06-24 09:00:00
33.2,43,945.2,0.0,6.8,2026-06-24 10:00:00
33.9,39,944.8,0.0,4.7,2026-06-24 11:00:00
35.4,36,944.4,0.1,3.4,2026-06-24 12:00:00
36.3,33,943.7,0.0,2.6,2026-06-24 13:00:00
37.2,32,942.7,0.0,3.3,2026-06-24 14:00:00
37.7,30,942.2,0.0,6.5,2026-06-24 15:00:00
37.3,29,941.8,0.0,6.4,2026-06-24 16:00:00
37.8,29,940.4,0.0,4.6,2026-06-24 17:00:00
36.3,32,940.6,0.0,10.3,2026-06-24 18:00:00
34.2,40,940.9,0.0,8.2,2026-06-24 19:00:00
32.9,44,941.6,0.0,6.5,2026-06-24 20:00:00
31.5,50,942.4,0.0,7.2,2026-06-24 21:00:00
30.6,52,943.3,0.0,11.4,2026-06-24 22:00:00
30.3,54,943.6,0.0,11.6,2026-06-24 23:00:00
29.6,55,943.5,0.0,11.1,2026-06-25 00:00:00
29.3,54,943.9,0.0,17.5,2026-06-25 01:00:00
25.4,67,944.7,0.3,13.0,2026-06-25 02:00:00
24.2,78,944.3,0.5,12.8,2026-06-25 03:00:00
25.0,74,944.5,0.1,8.3,2026-06-25 04:00:00
25.2,81,943.9,0.0,11.0,2026-06-25 05:00:00
25.8,77,944.8,0.0,6.9,2026-06-25 06:00:00
26.7,71,946.0,0.0,9.0,2026-06-25 07:00:00
27.5,66,947.0,0.0,11.0,2026-06-25 08:00:00
28.5,60,947.7,0.0,14.6,2026-06-25 09:00:00
29.6,56,947.9,0.0,14.0,2026-06-25 10:00:00
29.8,54,948.1,0.0,15.2,2026-06-25 11:00:00
31.0,50,948.0,0.1,14.9,2026-06-25 12:00:00
31.3,50,947.5,0.0,12.4,2026-06-25 13:00:00
31.9,48,946.7,0.0,8.1,2026-06-25 14:00:00
32.6,46,945.9,0.0,6.2,2026-06-25 15:00:00
32.7,45,945.3,0.0,7.3,2026-06-25 16:00:00
32.1,47,945.5,0.0,5.3,2026-06-25 17:00:00
31.7,48,945.1,0.0,5.1,2026-06-25 18:00:00
30.4,59,944.8,0.0,2.9,2026-06-25 19:00:00
29.1,65,944.5,0.0,1.9,2026-06-25 20:00:00
28.4,70,945.0,0.0,1.5,2026-06-25 21:00:00
28.0,75,945.2,0.0,0.7,2026-06-25 22:00:00
28.4,70,945.0,0.0,3.0,2026-06-25 23:00:00
27.4,76,945.0,0.0,2.5,2026-06-26 00:00:00
26.9,79,945.4,0.0,3.7,2026-06-26 01:00:00
26.9,75,945.3,0.0,4.8,2026-06-26 02:00:00
26.5,75,945.6,0.0,6.5,2026-06-26 03:00:00
26.3,74,945.9,0.0,6.4,2026-06-26 04:00:00
26.3,73,946.1,0.0,7.6,2026-06-26 05:00:00
26.8,71,946.8,0.0,6.9,2026-06-26 06:00:00
28.3,66,947.3,0.0,6.6,2026-06-26 07:00:00
30.3,57,948.0,0.0,6.5,2026-06-26 08:00:00
32.0,51,948.2,0.0,5.1,2026-06-26 09:00:00
33.4,46,948.3,0.0,4.2,2026-06-26 10:00:00
34.2,41,948.3,0.0,3.0,2026-06-26 11:00:00
35.5,38,948.0,0.0,4.0,2026-06-26 12:00:00
35.9,36,947.6,0.0,4.3,2026-06-26 13:00:00
36.3,35,946.6,0.0,3.6,2026-06-26 14:00:00
36.2,36,946.1,0.0,3.0,2026-06-26 15:00:00
36.1,35,945.6,0.0,4.4,2026-06-26 16:00:00
36.7,31,944.9,0.0,7.8,2026-06-26 17:00:00
36.0,32,945.0,0.0,6.6,2026-06-26 18:00:00
33.8,42,944.9,0.0,4.6,2026-06-26 19:00:00
32.2,49,945.1,0.0,2.1,2026-06-26 20:00:00
31.1,56,945.4,0.0,3.8,2026-06-26 21:00:00
30.1,59,946.0,0.0,3.6,2026-06-26 22:00:00
30.2,59,946.0,0.0,5.2,2026-06-26 23:00:00
28.9,61,945.8,0.0,6.9,2026-06-27 00:00:00
28.2,61,945.8,0.0,6.5,2026-06-27 01:00:00
27.7,62,945.6,0.0,6.9,2026-06-27 02:00:00
27.5,62,945.7,0.0,7.4,2026-06-27 03:00:00
27.3,61,945.7,0.0,7.3,2026-06-27 04:00:00
28.0,61,945.7,0.0,7.9,2026-06-27 05:00:00
28.3,60,946.2,0.0,6.8,2026-06-27 06:00:00
29.7,57,946.6,0.0,5.0,2026-06-27 07:00:00
31.8,49,947.0,0.0,5.6,2026-06-27 08:00:00
33.4,45,947.2,0.0,6.3,2026-06-27 09:00:00
35.1,40,947.2,0.0,5.0,2026-06-27 10:00:00
36.0,35,947.2,0.0,2.0,2026-06-27 11:00:00
37.6,32,946.7,0.0,3.2,2026-06-27 12:00:00
38.7,30,945.9,0.0,5.0,2026-06-27 13:00:00
38.6,31,944.9,0.0,6.9,2026-06-27 14:00:00
37.9,32,944.3,0.0,6.1,2026-06-27 15:00:00
37.9,32,943.4,0.0,3.0,2026-06-27 16:00:00
38.5,28,942.9,0.0,3.1,2026-06-27 17:00:00
37.7,29,942.6,0.0,1.3,2026-06-27 18:00:00
36.1,33,942.5,0.0,2.2,2026-06-27 19:00:00
33.7,43,942.3,0.0,6.9,2026-06-27 20:00:00
32.7,47,942.8,0.0,7.3,2026-06-27 21:00:00
32.1,50,943.1,0.0,7.2,2026-06-27 22:00:00
31.8,52,942.8,0.0,6.6,2026-06-27 23:00:00
31.0,53,942.8,0.0,7.3,2026-06-28 00:00:00
30.4,54,942.6,0.0,7.9,2026-06-28 01:00:00
29.9,54,942.5,0.0,8.0,2026-06-28 02:00:00
29.4,56,942.6,0.0,7.3,2026-06-28 03:00:00
29.0,58,942.7,0.0,7.7,2026-06-28 04:00:00
29.3,55,942.5,0.0,10.2,2026-06-28 05:00:00
29.4,55,942.5,0.0,10.1,2026-06-28 06:00:00
31.0,51,943.1,0.0,7.5,2026-06-28 07:00:00
33.2,45,943.8,0.0,9.0,2026-06-28 08:00:00
34.6,43,944.1,0.0,10.8,2026-06-28 09:00:00
35.7,41,944.3,0.0,10.4,2026-06-28 10:00:00
37.0,38,944.2,0.0,8.4,2026-06-28 11:00:00
38.1,34,943.6,0.0,7.3,2026-06-28 12:00:00
39.3,30,943.2,0.0,6.6,2026-06-28 13:00:00
39.7,28,942.3,0.0,7.6,2026-06-28 14:00:00
39.9,27,941.6,0.0,7.3,2026-06-28 15:00:00
40.0,27,940.9,0.0,5.9,2026-06-28 16:00:00
39.7,26,940.4,0.0,5.3,2026-06-28 17:00:00
38.4,29,940.3,0.0,10.2,2026-06-28 18:00:00
36.2,38,940.4,0.0,12.8,2026-06-28 19:00:00
34.9,44,940.5,0.0,8.8,2026-06-28 20:00:00
33.7,49,941.1,0.0,7.5,2026-06-28 21:00:00
32.7,51,941.2,0.0,5.4,2026-06-28 22:00:00
32.8,47,941.0,0.0,7.7,2026-06-28 23:00:00
31.9,49,940.8,0.0,9.4,2026-06-29 00:00:00
31.4,50,940.6,0.0,8.3,2026-06-29 01:00:00
30.9,51,940.5,0.0,6.8,2026-06-29 02:00:00
30.4,53,940.6,0.0,7.1,2026-06-29 03:00:00
29.9,55,940.7,0.0,8.2,2026-06-29 04:00:00
29.8,54,940.1,0.0,8.0,2026-06-29 05:00:00
29.9,54,940.2,0.0,7.7,2026-06-29 06:00:00
31.5,50,940.6,0.0,6.2,2026-06-29 07:00:00
33.8,44,941.4,0.0,7.2,2026-06-29 08:00:00
35.3,42,941.7,0.0,9.3,2026-06-29 09:00:00
36.6,41,941.8,0.0,9.2,2026-06-29 10:00:00
37.2,40,942.1,0.0,11.1,2026-06-29 11:00:00
37.0,43,942.0,0.4,10.4,2026-06-29 12:00:00
37.7,41,941.7,0.0,10.0,2026-06-29 13:00:00
38.1,41,941.0,0.0,10.7,2026-06-29 14:00:00
38.5,40,940.7,0.0,11.8,2026-06-29 15:00:00
38.1,41,939.9,0.0,12.3,2026-06-29 16:00:00
38.5,40,939.7,0.0,13.0,2026-06-29 17:00:00
37.5,42,939.5,0.0,13.0,2026-06-29 18:00:00
36.3,46,939.3,0.0,12.4,2026-06-29 19:00:00
35.1,49,939.5,0.0,10.5,2026-06-29 20:00:00
34.2,50,940.0,0.0,8.1,2026-06-29 21:00:00
33.3,52,940.4,0.0,9.0,2026-06-29 22:00:00
33.6,53,940.1,0.0,10.3,2026-06-29 23:00:00
32.6,57,940.0,0.0,8.3,2026-06-30 00:00:00
32.1,58,940.1,0.0,7.3,2026-06-30 01:00:00
31.6,60,940.0,0.0,8.6,2026-06-30 02:00:00
31.1,63,940.1,0.0,9.0,2026-06-30 03:00:00
30.7,66,940.2,0.0,10.4,2026-06-30 04:00:00
30.9,69,940.2,0.0,9.7,2026-06-30 05:00:00
31.1,69,940.5,0.0,9.4,2026-06-30 06:00:00
32.1,64,941.0,0.0,11.0,2026-06-30 07:00:00
33.1,59,941.4,0.0,11.8,2026-06-30 08:00:00
34.4,54,941.6,0.0,9.6,2026-06-30 09:00:00
35.9,49,941.6,0.0,9.3,2026-06-30 10:00:00
37.1,44,942.2,0.0,12.2,2026-06-30 11:00:00
37.7,43,942.2,0.0,11.5,2026-06-30 12:00:00
38.9,39,941.8,0.0,11.2,2026-06-30 13:00:00
39.1,37,941.3,0.0,11.7,2026-06-30 14:00:00
36.4,48,941.0,1.1,7.1,2026-06-30 15:00:00
36.5,47,940.5,0.8,12.0,2026-06-30 16:00:00
38.7,37,940.0,0.0,13.6,2026-06-30 17:00:00
34.6,51,939.8,0.7,14.8,2026-06-30 18:00:00
34.0,52,939.9,0.0,15.1,2026-06-30 19:00:00
32.8,57,940.1,0.0,8.9,2026-06-30 20:00:00
32.7,58,941.3,0.0,10.2,2026-06-30 21:00:00
32.1,60,941.9,0.0,10.7,2026-06-30 22:00:00
33.0,61,941.5,0.0,12.2,2026-06-30 23:00:00
32.0,63,941.1,0.0,9.3,2026-07-01 00:00:00
31.4,64,941.1,0.0,9.7,2026-07-01 01:00:00
30.8,67,941.1,0.0,9.8,2026-07-01 02:00:00
30.2,67,941.2,0.0,11.4,2026-07-01 03:00:00
29.1,68,941.7,0.0,14.2,2026-07-01 04:00:00
27.1,76,940.6,0.2,8.8,2026-07-01 05:00:00
27.3,78,941.2,0.0,9.3,2026-07-01 06:00:00
28.4,74,941.3,0.0,5.4,2026-07-01 07:00:00
29.8,66,942.4,0.0,12.5,2026-07-01 08:00:00
29.7,68,943.3,1.1,15.3,2026-07-01 09:00:00
31.6,60,943.3,0.1,13.0,2026-07-01 10:00:00
33.8,50,943.1,0.0,15.3,2026-07-01 11:00:00
35.0,48,943.4,0.1,14.6,2026-07-01 12:00:00
31.3,65,943.4,1.8,10.8,2026-07-01 13:00:00
34.2,55,942.6,0.3,11.9,2026-07-01 14:00:00
34.3,53,942.0,0.1,11.1,2026-07-01 15:00:00
33.6,56,941.5,0.1,11.6,2026-07-01 16:00:00
31.6,60,941.5,0.0,11.4,2026-07-01 17:00:00
28.9,74,941.5,0.7,16.3,2026-07-01 18:00:00
28.8,75,942.1,0.2,11.8,2026-07-01 19:00:00
28.4,75,942.4,0.0,12.5,2026-07-01 20:00:00
28.4,73,942.7,0.0,8.7,2026-07-01 21:00:00
28.2,71,943.5,0.0,7.2,2026-07-01 22:00:00
24.3,91,943.4,0.0,9.1,2026-07-01 23:00:00
24.8,87,942.8,0.1,3.0,2026-07-02 00:00:00
25.2,86,942.7,0.0,2.1,2026-07-02 01:00:00
25.2,88,942.5,0.0,6.0,2026-07-02 02:00:00
25.2,85,943.0,0.0,10.4,2026-07-02 03:00:00
25.1,84,943.2,0.0,7.5,2026-07-02 04:00:00
26.0,86,943.2,0.0,7.4,2026-07-02 05:00:00
25.5,85,943.9,0.1,8.5,2026-07-02 06:00:00
26.3,79,944.6,0.0,9.5,2026-07-02 07:00:00
27.5,74,945.0,0.0,7.0,2026-07-02 08:00:00
29.3,65,945.3,0.0,9.0,2026-07-02 09:00:00
30.5,61,945.3,0.0,8.0,2026-07-02 10:00:00
31.2,57,945.9,0.0,8.1,2026-07-02 11:00:00
32.4,53,945.4,0.0,8.1,2026-07-02 12:00:00
33.2,50,944.5,0.0,7.9,2026-07-02 13:00:00
33.6,49,944.0,0.0,10.0,2026-07-02 14:00:00
33.8,47,943.4,0.0,10.0,2026-07-02 15:00:00
33.8,47,943.0,0.0,10.1,2026-07-02 16:00:00
33.5,48,943.1,0.0,9.3,2026-07-02 17:00:00
33.0,49,943.1,0.0,7.6,2026-07-02 18:00:00
32.2,52,943.1,0.0,7.9,2026-07-02 19:00:00
31.3,56,943.3,0.0,7.6,2026-07-02 20:00:00
30.4,61,944.1,0.0,8.5,2026-07-02 21:00:00
29.7,65,944.4,0.0,7.9,2026-07-02 22:00:00
29.6,67,944.8,0.0,7.4,2026-07-02 23:00:00
28.6,71,944.9,0.0,6.2,2026-07-03 00:00:00
28.0,74,945.2,0.0,3.8,2026-07-03 01:00:00
26.2,77,946.0,0.0,13.6,2026-07-03 02:00:00
23.2,97,945.5,4.7,18.9,2026-07-03 03:00:00
23.2,95,945.7,0.6,8.6,2026-07-03 04:00:00
23.3,95,945.4,0.0,11.2,2026-07-03 05:00:00
23.7,97,945.1,1.2,9.2,2026-07-03 06:00:00
25.1,87,945.4,0.0,6.3,2026-07-03 07:00:00
27.4,73,946.1,0.0,3.1,2026-07-03 08:00:00
30.0,61,946.7,0.0,0.9,2026-07-03 09:00:00
31.9,54,946.9,0.0,3.2,2026-07-03 10:00:00
32.6,50,946.5,0.0,7.4,2026-07-03 11:00:00
33.9,49,946.5,0.0,8.7,2026-07-03 12:00:00
34.4,49,946.0,0.0,6.1,2026-07-03 13:00:00
35.0,46,945.0,0.0,5.9,2026-07-03 14:00:00
35.5,43,944.1,0.0,6.5,2026-07-03 15:00:00
35.5,41,943.2,0.0,8.9,2026-07-03 16:00:00
35.2,38,942.5,0.0,12.2,2026-07-03 17:00:00
34.2,42,942.5,0.0,10.6,2026-07-03 18:00:00
32.7,51,942.3,0.0,6.1,2026-07-03 19:00:00
31.2,60,942.2,0.0,5.2,2026-07-03 20:00:00
29.9,67,942.5,0.0,4.9,2026-07-03 21:00:00
28.8,76,942.7,0.0,3.8,2026-07-03 22:00:00
28.8,75,942.7,0.0,2.0,2026-07-03 23:00:00
28.5,73,942.8,0.0,2.2,2026-07-04 00:00:00
28.1,71,942.8,0.0,2.6,2026-07-04 01:00:00
27.8,67,943.0,0.0,4.6,2026-07-04 02:00:00
27.6,62,943.3,0.0,7.4,2026-07-04 03:00:00
27.7,60,943.3,0.0,8.3,2026-07-04 04:00:00
28.0,61,943.6,0.0,7.5,2026-07-04 05:00:00
28.2,63,944.0,0.0,7.4,2026-07-04 06:00:00
29.9,59,944.7,0.0,5.3,2026-07-04 07:00:00
31.6,56,944.9,0.0,5.1,2026-07-04 08:00:00
33.5,47,944.8,0.0,2.8,2026-07-04 09:00:00
35.2,39,944.3,0.0,3.5,2026-07-04 10:00:00
35.7,36,944.9,0.0,7.8,2026-07-04 11:00:00
36.6,33,944.3,0.0,8.9,2026-07-04 12:00:00
37.3,31,943.1,0.0,8.7,2026-07-04 13:00:00
37.9,29,942.4,0.0,9.0,2026-07-04 14:00:00
38.0,28,941.5,0.0,9.3,2026-07-04 15:00:00
37.9,27,940.9,0.0,8.9,2026-07-04 16:00:00
37.9,30,940.5,0.0,10.1,2026-07-04 17:00:00
36.8,32,940.2,0.0,10.7,2026-07-04 18:00:00
35.4,34,940.0,0.0,8.8,2026-07-04 19:00:00
34.2,36,940.0,0.0,6.6,2026-07-04 20:00:00
32.9,41,940.1,0.0,4.2,2026-07-04 21:00:00
31.4,47,940.2,0.0,4.8,2026-07-04 22:00:00
31.7,49,940.1,0.0,3.6,2026-07-04 23:00:00
30.8,53,940.4,0.0,2.4,2026-07-05 00:00:00
30.3,54,940.4,0.0,4.3,2026-07-05 01:00:00
29.5,56,940.7,0.0,5.2,2026-07-05 02:00:00
29.0,56,940.9,0.0,7.6,2026-07-05 03:00:00
28.8,54,941.2,0.0,10.2,2026-07-05 04:00:00
29.1,63,941.6,0.0,10.6,2026-07-05 05:00:00
29.3,64,942.2,0.0,10.0,2026-07-05 06:00:00
31.0,61,942.6,0.0,7.8,2026-07-05 07:00:00
32.6,58,942.8,0.0,8.3,2026-07-05 08:00:00
34.2,51,943.0,0.0,8.6,2026-07-05 09:00:00
36.0,42,943.0,0.0,5.1,2026-07-05 10:00:00
36.4,38,943.5,0.0,4.5,2026-07-05 11:00:00
37.2,36,942.9,0.1,6.6,2026-07-05 12:00:00
37.9,33,942.3,0.0,8.8,2026-07-05 13:00:00
38.3,32,941.5,0.0,9.0,2026-07-05 14:00:00
38.6,31,941.0,0.0,7.7,2026-07-05 15:00:00
38.5,31,940.4,0.0,6.9,2026-07-05 16:00:00
39.1,31,939.8,0.0,8.7,2026-07-05 17:00:00
37.4,34,939.6,0.0,9.9,2026-07-05 18:00:00
36.2,40,939.6,0.0,5.3,2026-07-05 19:00:00
34.6,48,939.3,0.0,3.1,2026-07-05 20:00:00
32.9,56,939.5,0.0,2.8,2026-07-05 21:00:00
32.1,57,940.0,0.0,2.7,2026-07-05 22:00:00
32.5,59,940.5,0.0,3.1,2026-07-05 23:00:00
31.9,58,940.7,0.0,5.0,2026-07-06 00:00:00
31.4,54,940.9,0.0,9.7,2026-07-06 01:00:00
30.7,56,941.1,0.0,10.6,2026-07-06 02:00:00
30.5,59,941.0,0.0,10.7,2026-07-06 03:00:00
30.4,61,941.2,0.0,9.9,2026-07-06 04:00:00
29.3,73,941.6,0.0,10.7,2026-07-06 05:00:00
29.2,73,941.9,0.0,9.9,2026-07-06 06:00:00
30.2,70,942.7,0.0,12.2,2026-07-06 07:00:00
31.1,67,943.1,0.0,11.1,2026-07-06 08:00:00
32.4,61,943.2,0.0,10.4,2026-07-06 09:00:00
33.8,55,943.1,0.0,10.7,2026-07-06 10:00:00
34.0,53,943.7,0.0,12.2,2026-07-06 11:00:00
34.3,52,943.2,0.0,11.0,2026-07-06 12:00:00
34.7,50,942.8,0.1,7.0,2026-07-06 13:00:00
35.0,49,941.9,0.1,6.3,2026-07-06 14:00:00
34.8,49,941.5,0.0,6.4,2026-07-06 15:00:00
34.9,49,941.1,0.1,4.7,2026-07-06 16:00:00
34.6,47,940.8,0.0,6.9,2026-07-06 17:00:00
33.6,50,941.0,0.0,6.0,2026-07-06 18:00:00
32.6,54,941.1,0.0,7.4,2026-07-06 19:00:00
31.6,59,941.2,0.0,7.5,2026-07-06 20:00:00
30.9,64,941.5,0.0,7.2,2026-07-06 21:00:00
30.2,67,941.8,0.0,6.6,2026-07-06 22:00:00
28.7,67,942.6,0.0,3.8,2026-07-06 23:00:00
28.0,71,942.3,0.0,1.1,2026-07-07 00:00:00
27.6,76,942.3,0.0,2.2,2026-07-07 01:00:00
27.5,77,942.4,0.0,2.7,2026-07-07 02:00:00
27.2,76,942.2,0.0,4.0,2026-07-07 03:00:00
26.9,77,942.4,0.0,2.7,2026-07-07 04:00:00
28.1,68,942.9,0.0,6.4,2026-07-07 05:00:00
27.1,73,942.8,0.0,2.0,2026-07-07 06:00:00
27.6,67,943.5,0.0,5.8,2026-07-07 07:00:00
28.2,61,943.8,0.0,5.8,2026-07-07 08:00:00
30.1,57,943.7,0.0,2.3,2026-07-07 09:00:00
31.4,54,943.2,0.0,0.2,2026-07-07 10:00:00
32.4,52,943.0,0.0,4.6,2026-07-07 11:00:00
34.4,46,942.5,0.0,8.2,2026-07-07 12:00:00
35.1,43,941.3,0.0,8.5,2026-07-07 13:00:00
35.6,40,940.6,0.0,10.9,2026-07-07 14:00:00
35.7,38,940.0,0.0,11.8,2026-07-07 15:00:00
35.5,39,939.6,0.0,11.0,2026-07-07 16:00:00
35.4,39,938.9,0.0,7.6,2026-07-07 17:00:00
34.6,44,938.7,0.0,4.2,2026-07-07 18:00:00
32.4,59,938.7,0.0,2.3,2026-07-07 19:00:00
30.9,65,939.1,0.0,4.5,2026-07-07 20:00:00
29.8,70,939.7,0.0,3.8,2026-07-07 21:00:00
29.1,72,940.1,0.0,2.9,2026-07-07 22:00:00
30.0,62,940.3,0.0,4.8,2026-07-07 23:00:00
29.1,61,940.2,0.0,5.1,2026-07-08 00:00:00
28.4,62,940.6,0.0,6.8,2026-07-08 01:00:00
27.9,66,940.8,0.0,6.6,2026-07-08 02:00:00
27.6,68,940.7,0.0,6.5,2026-07-08 03:00:00
27.4,71,940.9,0.0,4.6,2026-07-08 04:00:00
27.2,73,939.9,0.0,5.1,2026-07-08 05:00:00
28.1,68,940.7,0.0,2.3,2026-07-08 06:00:00
29.9,60,941.4,0.0,3.2,2026-07-08 07:00:00
31.8,53,941.8,0.0,9.0,2026-07-08 08:00:00
32.4,54,941.5,0.0,6.5,2026-07-08 09:00:00
34.9,46,941.7,0.0,2.5,2026-07-08 10:00:00
34.5,40,942.2,0.1,9.9,2026-07-08 11:00:00
34.5,43,942.1,0.1,10.2,2026-07-08 12:00:00
35.1,44,941.5,0.0,6.9,2026-07-08 13:00:00
36.1,41,940.8,0.1,4.7,2026-07-08 14:00:00
36.6,38,940.3,0.0,6.2,2026-07-08 15:00:00
36.6,35,939.9,0.0,4.4,2026-07-08 16:00:00
34.0,42,939.6,0.0,11.2,2026-07-08 17:00:00
32.6,50,940.0,0.0,7.4,2026-07-08 18:00:00
30.8,58,940.2,0.0,9.1,2026-07-08 19:00:00
28.5,69,940.7,0.0,10.1,2026-07-08 20:00:00
27.6,74,941.3,0.0,6.3,2026-07-08 21:00:00
27.1,78,941.6,0.0,3.5,2026-07-08 22:00:00
26.4,76,942.1,0.0,6.3,2026-07-08 23:00:00
25.5,80,941.8,0.0,2.4,2026-07-09 00:00:00
25.2,82,941.6,0.0,1.1,2026-07-09 01:00:00
25.0,84,941.6,0.0,2.3,2026-07-09 02:00:00
24.8,86,941.3,0.0,2.3,2026-07-09 03:00:00
24.9,83,941.3,0.0,3.2,2026-07-09 04:00:00
25.0,83,941.2,0.0,1.0,2026-07-09 05:00:00
25.0,86,941.2,0.0,1.6,2026-07-09 06:00:00
26.8,73,941.7,0.0,1.2,2026-07-09 07:00:00
28.5,66,941.9,0.0,4.1,2026-07-09 08:00:00
30.3,58,942.0,0.0,7.3,2026-07-09 09:00:00
31.9,50,941.8,0.0,8.4,2026-07-09 10:00:00
32.3,47,942.4,0.0,6.9,2026-07-09 11:00:00
33.4,44,942.3,0.0,6.9,2026-07-09 12:00:00
34.3,42,941.8,0.0,7.7,2026-07-09 13:00:00
34.8,41,941.4,0.0,6.8,2026-07-09 14:00:00
35.2,41,941.1,0.0,5.9,2026-07-09 15:00:00
35.2,40,940.7,0.0,4.9,2026-07-09 16:00:00
35.1,41,940.4,0.0,7.3,2026-07-09 17:00:00
33.9,48,940.3,0.0,8.5,2026-07-09 18:00:00
31.9,58,940.4,0.0,4.7,2026-07-09 19:00:00
30.5,62,940.9,0.0,4.4,2026-07-09 20:00:00
29.7,65,941.7,0.0,3.9,2026-07-09 21:00:00
28.9,66,942.4,0.0,5.7,2026-07-09 22:00:00
29.1,66,942.1,0.0,6.6,2026-07-09 23:00:00
28.5,64,942.3,0.0,9.5,2026-07-10 00:00:00
28.0,64,942.8,0.0,14.1,2026-07-10 01:00:00
25.9,72,942.7,0.0,11.5,2026-07-10 02:00:00
26.2,72,942.3,0.0,8.8,2026-07-10 03:00:00
26.4,72,942.5,0.0,7.9,2026-07-10 04:00:00
25.7,85,941.8,0.0,3.6,2026-07-10 05:00:00
25.6,87,941.7,0.1,7.4,2026-07-10 06:00:00
26.6,84,942.0,0.0,5.7,2026-07-10 07:00:00
28.4,73,942.6,0.0,5.7,2026-07-10 08:00:00
30.2,65,942.9,0.0,6.2,2026-07-10 09:00:00
31.8,60,942.8,0.0,6.5,2026-07-10 10:00:00
32.9,57,942.6,0.0,4.9,2026-07-10 11:00:00
33.9,54,942.2,0.2,4.1,2026-07-10 12:00:00
34.6,52,941.5,0.1,4.7,2026-07-10 13:00:00
35.2,51,940.9,0.1,6.6,2026-07-10 14:00:00
35.1,50,940.6,0.1,8.0,2026-07-10 15:00:00
33.6,54,940.3,0.2,10.9,2026-07-10 16:00:00
35.7,42,939.5,0.2,8.4,2026-07-10 17:00:00
34.3,47,939.7,0.0,12.5,2026-07-10 18:00:00
31.7,61,939.9,0.0,12.6,2026-07-10 19:00:00
30.5,67,940.3,0.0,8.7,2026-07-10 20:00:00
30.0,69,941.1,0.0,9.2,2026-07-10 21:00:00
29.2,72,941.6,0.0,8.6,2026-07-10 22:00:00
28.9,73,941.3,0.0,11.8,2026-07-10 23:00:00
28.0,75,941.2,0.0,9.9,2026-07-11 00:00:00
27.7,75,941.1,0.0,9.4,2026-07-11 01:00:00
27.5,75,940.3,0.0,10.1,2026-07-11 02:00:00
26.1,80,940.4,0.4,12.5,2026-07-11 03:00:00
25.1,89,939.3,2.8,11.4,2026-07-11 04:00:00
24.0,97,939.9,0.8,9.9,2026-07-11 05:00:00
24.2,97,940.1,1.3,9.6,2026-07-11 06:00:00
25.1,91,940.1,0.1,5.9,2026-07-11 07:00:00
27.1,78,940.9,0.0,4.6,2026-07-11 08:00:00
28.5,72,941.3,0.0,6.4,2026-07-11 09:00:00
29.9,68,941.2,0.0,7.8,2026-07-11 10:00:00
30.2,66,941.6,0.0,9.0,2026-07-11 11:00:00
30.5,66,941.4,0.0,10.1,2026-07-11 12:00:00
30.5,67,940.9,0.2,8.0,2026-07-11 13:00:00
32.2,61,940.0,0.1,8.5,2026-07-11 14:00:00
30.8,66,939.9,0.2,11.4,2026-07-11 15:00:00
30.9,67,939.4,0.2,11.2,2026-07-11 16:00:00
31.3,59,939.3,0.0,11.1,2026-07-11 17:00:00
30.1,66,939.2,0.0,10.4,2026-07-11 18:00:00
28.8,74,939.5,0.0,10.8,2026-07-11 19:00:00
28.0,78,940.1,0.0,8.0,2026-07-11 20:00:00
27.7,78,940.8,0.0,5.8,2026-07-11 21:00:00
27.4,79,940.9,0.0,5.3,2026-07-11 22:00:00
26.3,83,940.2,0.0,8.0,2026-07-11 23:00:00
22.2,94,940.9,8.1,12.5,2026-07-12 00:00:00
